Customer_id,Call_Opened,Call_Closed,Case_Number,Resolution,Call_Type,Call_Type_Sub_Category
404333,4/29/2016,5/4/2016,17952859,Contact,Customer Success,System Overview
404334,4/26/2016,4/27/2016,17909225,Contact,Customer Success,System Overview
404335,4/28/2016,5/4/2016,17933065,Contact,Customer Success,System Overview
404336,4/27/2016,5/2/2016,17916154,Contact,Customer Success,System Overview
404337,4/27/2016,5/2/2016,17915232,Contact,Customer Success,System Overview
404338,4/26/2016,4/27/2016,17905943,Contact,Customer Success,System Overview
404339,4/27/2016,5/2/2016,17921843,Contact,Customer Success,System Overview
404340,7/19/2016,7/21/2016,18565102,Contact,Customer Success,System Overview
404341,5/20/2016,5/26/2016,18114831,Contact,Customer Success,System Overview
404342,4/25/2016,4/29/2016,17895328,Contact,Customer Success,System Overview
404343,4/25/2016,4/26/2016,17893788,Contact,Customer Success,System Overview
404344,5/2/2016,5/2/2016,17967811,Contact,Customer Success,System Overview
404345,5/10/2016,5/12/2016,18033038,Contact,Customer Success,System Overview
404346,4/25/2016,4/29/2016,17897366,Contact,Customer Success,System Overview
404347,4/25/2016,4/26/2016,17898953,Contact,Customer Success,System Overview
404348,6/6/2016,6/9/2016,18227218,Contact,Customer Success,System Overview
404349,4/27/2016,5/3/2016,17921850,Contact,Customer Success,System Overview
404350,4/25/2016,5/6/2016,17897231,Contact,Customer Success,System Overview
404351,4/25/2016,4/28/2016,17898477,Contact,Customer Success,System Overview
404352,4/26/2016,4/28/2016,17908032,Contact,Customer Success,System Overview
404353,4/27/2016,5/2/2016,17921723,Contact,Customer Success,System Overview
404354,6/8/2017,6/9/2017,20443996,Contact,Customer Success,Walkthrough
404355,8/31/2016,9/1/2016,18850657,Contact,Customer Success,System Overview
404356,5/10/2016,5/12/2016,18037986,Contact,Customer Success,System Overview
404357,5/2/2016,5/4/2016,17968842,Contact,Customer Success,System Overview
404358,4/29/2016,5/5/2016,17952824,Contact,Customer Success,System Overview
404359,4/26/2016,5/2/2016,17907365,Contact,Customer Success,System Overview
404360,4/29/2016,5/4/2016,17952817,Contact,Customer Success,System Overview
404361,4/26/2016,4/26/2016,17907774,Contact,Customer Success,System Overview
404362,6/3/2016,6/6/2016,18211971,Contact,Customer Success,System Overview
404363,4/27/2016,4/28/2016,17914850,Contact,Customer Success,System Overview
404364,4/22/2016,4/27/2016,17880816,Contact,Customer Success,System Overview
404365,4/26/2016,4/29/2016,17904212,Contact,Customer Success,System Overview
404366,5/3/2016,5/27/2016,17977764,Contact,Customer Success,System Overview
404367,5/10/2016,5/17/2016,18038003,Contact,Customer Success,System Overview
404368,4/27/2016,5/2/2016,17921584,Contact,Customer Success,System Overview
404369,4/26/2016,4/29/2016,17905088,Contact,Customer Success,System Overview
404370,4/27/2016,4/28/2016,17915167,Contact,Customer Success,System Overview
404371,4/26/2016,5/5/2016,17908341,Contact,Customer Success,System Overview
404372,4/26/2016,5/2/2016,17909043,Contact,Customer Success,System Overview
404373,5/2/2016,5/5/2016,17968811,Contact,Customer Success,System Overview
404374,4/29/2016,5/11/2016,17952899,Contact,Customer Success,System Overview
404375,4/27/2016,5/2/2016,17921413,Contact,Customer Success,System Overview
404376,4/25/2016,4/28/2016,17898698,Contact,Customer Success,System Overview
404377,4/27/2016,5/4/2016,17921763,Contact,Customer Success,System Overview
404378,7/28/2016,7/28/2016,18622036,Contact,Customer Success,System Overview
404379,4/26/2016,4/29/2016,17905974,Contact,Customer Success,System Overview
404380,4/26/2016,5/3/2016,17908299,Contact,Customer Success,System Overview
404381,4/28/2016,4/29/2016,17933109,Contact,Customer Success,System Overview
404382,5/5/2016,5/5/2016,17998570,Contact,Customer Success,System Overview
404383,5/25/2016,5/26/2016,18145123,Contact,Customer Success,System Overview
404384,4/28/2016,4/28/2016,17929407,Contact,Customer Success,System Overview
404385,4/27/2016,5/3/2016,17919919,Contact,Customer Success,System Overview
404386,5/2/2016,5/2/2016,17964995,Contact,Customer Success,System Overview
404387,4/22/2016,4/26/2016,17885464,Contact,Customer Success,System Overview
404388,4/25/2016,4/29/2016,17895439,Contact,Customer Success,System Overview
404389,5/13/2016,5/17/2016,18063163,Contact,Customer Success,System Overview
404390,4/26/2016,5/2/2016,17908365,Contact,Customer Success,System Overview
404391,4/27/2016,4/28/2016,17915195,Contact,Customer Success,System Overview
404392,4/26/2016,4/27/2016,17903691,Contact,Customer Success,System Overview
404393,4/25/2016,4/29/2016,17894123,Contact,Customer Success,System Overview
404394,4/27/2016,4/29/2016,17916018,Contact,Customer Success,System Overview
404395,5/19/2016,5/24/2016,18109646,Contact,Customer Success,System Overview
404396,4/25/2016,4/28/2016,17898573,Contact,Customer Success,System Overview
404397,4/28/2016,5/3/2016,17933171,Contact,Customer Success,System Overview
404398,4/27/2016,4/29/2016,17916446,Contact,Customer Success,System Overview
404399,4/26/2016,5/2/2016,17908328,Contact,Customer Success,System Overview
404400,5/12/2016,5/13/2016,18056431,Contact,Customer Success,System Overview
404401,4/27/2016,5/3/2016,17915719,Contact,Customer Success,System Overview
404402,5/5/2016,5/9/2016,18003868,Contact,Customer Success,System Overview
404403,5/10/2016,5/12/2016,18033330,Contact,Customer Success,System Overview
404404,4/27/2016,5/6/2016,17921685,Contact,Customer Success,System Overview
404405,4/27/2016,5/4/2016,17919815,Contact,Customer Success,System Overview
404406,4/26/2016,5/4/2016,17909014,Contact,Customer Success,System Overview
404407,4/25/2016,4/28/2016,17893883,Contact,Customer Success,System Overview
404408,4/29/2016,5/5/2016,17952746,Contact,Customer Success,System Overview
404409,4/26/2016,4/27/2016,17908960,Contact,Customer Success,System Overview
404410,4/26/2016,4/26/2016,17905057,Contact,Customer Success,System Overview
404411,4/28/2016,5/3/2016,17931510,Contact,Customer Success,System Overview
404412,6/13/2016,6/14/2016,18272414,Contact,Customer Success,System Overview
404413,4/28/2016,4/29/2016,17933114,Contact,Customer Success,System Overview
404414,2/27/2017,3/1/2017,19930048,Contact,Customer Success,Walkthrough
404415,4/25/2016,4/27/2016,17898391,Contact,Customer Success,System Overview
404416,4/26/2016,4/27/2016,17905136,Contact,Customer Success,System Overview
404417,4/26/2016,4/29/2016,17908123,Contact,Customer Success,System Overview
404418,4/26/2016,4/29/2016,17904762,Contact,Customer Success,System Overview
404419,5/2/2016,5/2/2016,17969292,Contact,Customer Success,System Overview
404420,5/3/2016,5/10/2016,17981595,Contact,Customer Success,System Overview
404421,4/26/2016,5/2/2016,17909227,Contact,Customer Success,System Overview
404422,4/26/2016,5/4/2016,17909031,Contact,Customer Success,System Overview
404423,4/26/2016,5/12/2016,17904977,Contact,Customer Success,System Overview
404424,4/25/2016,4/29/2016,17898215,Contact,Customer Success,System Overview
404425,4/25/2016,4/27/2016,17898946,Contact,Customer Success,System Overview
404426,5/4/2016,5/5/2016,17992860,Contact,Customer Success,System Overview
404427,4/26/2016,4/29/2016,17905262,Contact,Customer Success,System Overview
404428,5/11/2016,5/16/2016,18047766,Contact,Customer Success,System Overview
404429,5/24/2016,5/31/2016,18129725,Contact,Customer Success,System Overview
404430,5/2/2016,5/2/2016,17969669,Contact,Customer Success,System Overview
404431,5/2/2016,5/5/2016,17968536,Contact,Customer Success,System Overview
404432,5/17/2016,5/19/2016,18080955,Contact,Customer Success,System Overview
404433,4/26/2016,5/4/2016,17905104,Contact,Customer Success,System Overview
404434,4/27/2016,4/28/2016,17921832,Contact,Customer Success,System Overview
404435,6/1/2016,6/7/2016,18193566,Contact,Customer Success,System Overview
404436,4/26/2016,5/5/2016,17903987,Contact,Customer Success,System Overview
404437,4/26/2016,5/9/2016,17908949,Contact,Customer Success,System Overview
404438,4/26/2016,4/28/2016,17907783,Contact,Customer Success,System Overview
404439,4/27/2016,5/13/2016,17920318,Contact,Customer Success,System Overview
404440,5/2/2016,5/5/2016,17971803,Contact,Customer Success,System Overview
404441,4/27/2016,5/2/2016,17921778,Contact,Customer Success,System Overview
404442,5/2/2016,5/3/2016,17971762,Contact,Customer Success,System Overview
404443,4/28/2016,4/29/2016,17931186,Contact,Customer Success,System Overview
404444,4/27/2016,5/3/2016,17919484,Contact,Customer Success,System Overview
404445,4/27/2016,5/4/2016,17920613,Contact,Customer Success,System Overview
404446,4/25/2016,4/28/2016,17895143,Contact,Customer Success,System Overview
404447,7/29/2016,8/1/2016,18628465,Contact,Customer Success,System Overview
404448,4/28/2016,4/29/2016,17929652,Contact,Customer Success,System Overview
404449,5/2/2016,5/24/2016,17971007,Contact,Customer Success,System Overview
404450,4/28/2016,5/9/2016,17930524,Contact,Customer Success,System Overview
404451,4/26/2016,5/13/2016,17905071,Contact,Customer Success,System Overview
404452,4/28/2016,5/3/2016,17928445,Contact,Customer Success,System Overview
404453,5/2/2016,5/16/2016,17963707,Contact,Customer Success,System Overview
404454,4/26/2016,4/29/2016,17905376,Contact,Customer Success,System Overview
404455,4/26/2016,4/29/2016,17906581,Contact,Customer Success,System Overview
404456,4/29/2016,5/24/2016,17943883,Contact,Customer Success,System Overview
404457,4/26/2016,4/29/2016,17906535,Contact,Customer Success,System Overview
404458,4/28/2016,4/29/2016,17933100,Contact,Customer Success,System Overview
404459,5/5/2016,5/16/2016,18002885,Contact,Customer Success,System Overview
404460,5/10/2016,5/10/2016,18033726,Contact,Customer Success,System Overview
404461,5/3/2016,5/3/2016,17977364,Contact,Customer Success,System Overview
404462,5/10/2016,5/12/2016,18033422,Contact,Customer Success,System Overview
404463,10/17/2016,10/19/2016,19164566,Contact,Customer Success,System Overview
404464,6/28/2016,6/30/2016,18395079,Contact,Customer Success,System Overview
404465,5/16/2016,5/17/2016,18074539,Contact,Customer Success,System Overview
404466,4/27/2016,5/3/2016,17914758,Contact,Customer Success,System Overview
404467,4/27/2016,5/6/2016,17921770,Contact,Customer Success,System Overview
404468,4/27/2016,4/28/2016,17916168,Contact,Customer Success,System Overview
404469,4/27/2016,5/3/2016,17921735,Contact,Customer Success,System Overview
404470,5/3/2016,5/5/2016,17981972,Contact,Customer Success,System Overview
404471,5/6/2016,5/10/2016,18010893,Contact,Customer Success,System Overview
404472,7/1/2016,7/7/2016,18428392,Contact,Customer Success,System Overview
404473,4/27/2016,5/2/2016,17921709,Contact,Customer Success,System Overview
404474,4/28/2016,5/3/2016,17930430,Contact,Customer Success,System Overview
404475,5/4/2016,5/5/2016,17992833,Contact,Customer Success,System Overview
404476,7/5/2016,7/7/2016,18450602,Contact,Customer Success,System Overview
404477,4/29/2016,5/4/2016,17947723,Contact,Customer Success,System Overview
404478,5/23/2016,5/24/2016,18125247,Contact,Customer Success,System Overview
404479,4/29/2016,5/2/2016,17948106,Contact,Customer Success,System Overview
404480,5/3/2016,5/10/2016,17982505,Contact,Customer Success,System Overview
404481,5/9/2016,5/12/2016,18022665,Contact,Customer Success,System Overview
404482,4/29/2016,5/4/2016,17952744,Contact,Customer Success,System Overview
404483,5/2/2016,5/3/2016,17971848,Contact,Customer Success,System Overview
404484,5/17/2016,5/17/2016,18084076,Contact,Customer Success,System Overview
404485,4/29/2016,5/3/2016,17943265,Contact,Customer Success,System Overview
404486,4/28/2016,5/2/2016,17930350,Contact,Customer Success,System Overview
404487,6/20/2016,6/23/2016,18328086,Contact,Customer Success,System Overview
404488,5/11/2016,5/11/2016,18046989,Contact,Customer Success,System Overview
404489,6/20/2016,6/27/2016,18323950,Contact,Customer Success,System Overview
404490,5/2/2016,5/9/2016,17964532,Contact,Customer Success,System Overview
404491,5/19/2016,5/23/2016,18105532,Contact,Customer Success,System Overview
404492,4/27/2016,5/3/2016,17915702,Contact,Customer Success,System Overview
404493,5/3/2016,5/5/2016,17977396,Contact,Customer Success,System Overview
404494,4/29/2016,5/10/2016,17952732,Contact,Customer Success,System Overview
404495,4/29/2016,5/4/2016,17952723,Contact,Customer Success,System Overview
404496,5/2/2016,5/4/2016,17967754,Contact,Customer Success,System Overview
404497,5/3/2016,5/13/2016,17981983,Contact,Customer Success,System Overview
404498,5/3/2016,5/5/2016,17982478,Contact,Customer Success,System Overview
404499,5/4/2016,5/5/2016,17988301,Contact,Customer Success,System Overview
404500,4/28/2016,5/19/2016,17932849,Contact,Customer Success,System Overview
404501,4/29/2016,5/6/2016,17949774,Contact,Customer Success,System Overview
404502,4/28/2016,5/5/2016,17932798,Contact,Customer Success,System Overview
404503,5/2/2016,5/4/2016,17971093,Contact,Customer Success,System Overview
404504,4/29/2016,5/9/2016,17952807,Contact,Customer Success,System Overview
404505,6/30/2016,7/1/2016,18418982,Contact,Customer Success,System Overview
404506,5/2/2016,5/6/2016,17966640,Contact,Customer Success,System Overview
404507,5/5/2016,5/5/2016,17998634,Contact,Customer Success,System Overview
404508,5/3/2016,5/6/2016,17977275,Contact,Customer Success,System Overview
404509,5/4/2016,5/17/2016,17989423,Contact,Customer Success,System Overview
404510,5/10/2016,5/10/2016,18036966,Contact,Customer Success,System Overview
404511,4/29/2016,5/4/2016,17952921,Contact,Customer Success,System Overview
404512,5/2/2016,5/4/2016,17971312,Contact,Customer Success,System Overview
404513,5/31/2016,6/1/2016,18183178,Contact,Customer Success,System Overview
404514,4/27/2016,5/2/2016,17914712,Contact,Customer Success,System Overview
404515,5/26/2016,5/27/2016,18150688,Contact,Customer Success,System Overview
404516,4/27/2016,5/3/2016,17920538,Contact,Customer Success,System Overview
404517,5/4/2016,5/4/2016,17988294,Contact,Customer Success,System Overview
404518,6/23/2016,6/23/2016,18364491,Contact,Customer Success,System Overview
404519,5/4/2016,5/17/2016,17992633,Contact,Customer Success,System Overview
404520,4/29/2016,5/4/2016,17950389,Contact,Customer Success,System Overview
404521,4/29/2016,5/12/2016,17950795,Contact,Customer Success,System Overview
404522,8/22/2016,8/23/2016,18777680,Contact,Customer Success,System Overview
404523,5/2/2016,5/4/2016,17964529,Contact,Customer Success,System Overview
404524,4/29/2016,5/3/2016,17943255,Contact,Customer Success,System Overview
404525,4/28/2016,5/2/2016,17930312,Contact,Customer Success,System Overview
404526,5/5/2016,5/9/2016,18004788,Contact,Customer Success,System Overview
404527,4/12/2017,4/17/2017,20183376,Contact,Customer Success,Walkthrough
404528,4/29/2016,5/3/2016,17952689,Contact,Customer Success,System Overview
404529,6/9/2016,6/9/2016,18251578,Contact,Customer Success,System Overview
404530,5/4/2016,5/4/2016,17987988,Contact,Customer Success,System Overview
404531,4/27/2016,4/28/2016,17916473,Contact,Customer Success,System Overview
404532,5/2/2016,5/2/2016,17970044,Contact,Customer Success,System Overview
404533,4/27/2016,5/2/2016,17921854,Contact,Customer Success,System Overview
